,x
11401,5
11402,5
11403,12
11404,12
11405,8
11406,2
11407,8
11408,12
11409,6
11410,12
11411,12
11412,2
11413,1
11414,12
11415,2
11416,5
11417,5
11418,12
11419,2
11420,2
11421,5
11422,1
11423,2
11424,12
11425,2
11426,2
11427,3
11428,5
11429,8
11430,2
11431,6
11432,5
11433,12
11434,2
11435,2
11436,5
11437,5
11438,12
11439,5
11440,12
11441,8
11442,5
11443,2
11444,10
11445,12
11446,2
11447,12
11448,12
11449,12
11450,8
11451,3
11452,1
11453,3
11454,12
11455,12
11456,12
11457,12
11458,2
11459,2
11460,5
11461,2
11462,12
11463,1
11464,12
11465,2
11466,1
11467,12
11468,12
11469,10
11470,8
11471,12
11472,7
11473,5
11474,12
11475,5
11476,12
11477,12
11478,12
11479,8
11480,12
11481,2
11482,12
11483,12
11484,12
11485,7
11486,5
11487,8
11488,12
11489,5
11490,2
11491,8
11492,5
11493,12
11494,8
11495,12
11496,5
11497,12
11498,8
11499,5
11500,12
11501,8
11502,12
11503,12
11504,6
11505,8
11506,12
11507,12
11508,5
11509,12
11510,7
11511,7
11512,7
11513,7
11514,7
11515,7
11516,7
11517,7
11518,7
11519,7
11520,7
11521,7
11522,7
11523,7
11524,7
11525,7
11526,7
11527,7
11528,7
11529,7
11530,7
11531,7
11532,7
11533,7
11534,7
11535,7
11536,7
11537,7
11538,7
11539,7
11540,7
11541,7
11542,7
11543,7
11544,7
11545,7
11546,7
11547,7
11548,7
11549,7
11550,7
11551,7
11552,7
11553,7
11554,7
11555,7
11556,7
11557,7
11558,7
11559,7
11560,7
11561,7
11562,7
11563,7
11564,7
11565,7
11566,7
11567,7
11568,7
11569,7
11570,7
11571,7
11572,7
11573,7
11574,7
11575,7
11576,7
11577,7
11578,7
11579,7
11580,7
11581,7
11582,7
11583,7
11584,7
11585,7
11586,7
11587,7
11588,7
11589,7
11590,7
11591,7
11592,7
11593,7
11594,7
11595,7
11596,7
11597,7
11598,7
11599,7
11600,7
11601,7
11602,7
11603,7
11604,7
11605,7
11606,7
11607,7
11608,7
11609,7
11610,7
11611,7
11612,7
11613,7
11614,7
11615,7
11616,7
11617,7
11618,7
11619,7
11620,7
11621,7
11622,7
11623,6
11624,7
11625,7
11626,7
11627,7
11628,7
11629,7
11630,7
11631,7
11632,7
11633,7
11634,7
11635,7
11636,7
11637,7
11638,7
11639,7
11640,7
11641,7
11642,7
11643,7
11644,7
11645,7
11646,7
11647,7
11648,10
11649,10
11650,10
11651,10
11652,10
11653,7
11654,7
11655,7
11656,7
11657,7
11658,7
11659,7
11660,7
11661,7
11662,7
11663,7
11664,7
11665,7
11666,7
11667,7
11668,7
11669,7
11670,9
11671,13
11672,8
11673,9
11674,8
11675,9
11676,9
11677,9
11678,9
11679,9
11680,8
11681,8
11682,9
11683,8
11684,8
11685,9
11686,8
11687,9
11688,9
11689,8
11690,9
11691,9
11692,8
11693,9
11694,7
11695,7
11696,7
11697,9
11698,9
11699,9
11700,9
11701,9
11702,8
11703,8
11704,8
11705,10
11706,10
11707,10
11708,10
11709,9
11710,11
11711,15
11712,1
11713,1
11714,0
11715,1
11716,1
11717,1
11718,1
11719,1
11720,1
11721,1
11722,1
11723,1
11724,0
11725,0
11726,0
11727,1
11728,0
11729,3
11730,0
11731,1
11732,3
11733,0
11734,1
11735,0
11736,3
11737,1
11738,0
11739,0
11740,0
11741,7
11742,7
11743,0
11744,0
11745,2
11746,0
11747,4
11748,0
11749,6
11750,7
11751,4
11752,0
11753,0
11754,0
11755,0
11756,0
11757,0
11758,0
11759,0
11760,0
11761,0
11762,0
11763,0
11764,0
11765,0
11766,5
11767,2
11768,8
11769,0
11770,2
11771,3
11772,2
11773,2
11774,0
11775,0
11776,0
11777,3
11778,2
11779,3
11780,0
11781,5
11782,1
11783,1
11784,0
11785,0
11786,1
11787,1
11788,1
11789,1
11790,1
11791,1
11792,1
11793,1
11794,2
11795,3
11796,2
11797,4
11798,3
11799,2
11800,2
11801,0
11802,2
11803,2
11804,0
11805,5
11806,1
11807,3
11808,2
11809,4
11810,6
11811,7
11812,0
11813,0
11814,0
11815,6
11816,5
11817,0
11818,1
11819,2
11820,0
11821,2
11822,0
11823,7
11824,0
11825,0
11826,0
11827,1
11828,0
11829,0
11830,1
11831,1
11832,0
11833,0
11834,1
11835,0
11836,0
11837,0
11838,0
11839,0
11840,0
11841,0
11842,0
11843,0
11844,0
11845,0
11846,0
11847,8
11848,2
11849,2
11850,2
11851,2
11852,2
11853,2
11854,2
11855,2
11856,2
11857,8
11858,2
11859,10
11860,2
11861,2
11862,2
11863,2
11864,10
11865,5
11866,2
11867,2
11868,5
11869,8
11870,2
11871,5
11872,5
11873,8
11874,8
11875,8
11876,2
11877,10
11878,5
11879,2
11880,8
11881,2
11882,2
11883,2
11884,8
11885,8
11886,2
11887,8
11888,5
11889,8
11890,8
11891,8
11892,8
11893,8
11894,8
11895,2
11896,8
11897,8
11898,8
11899,8
11900,8
11901,2
11902,8
11903,8
11904,8
11905,2
11906,8
11907,8
11908,2
11909,8
11910,8
11911,8
11912,8
11913,2
11914,8
11915,2
11916,8
11917,8
11918,8
11919,8
11920,8
11921,10
11922,2
11923,8
11924,2
11925,5
11926,2
11927,2
11928,2
11929,8
11930,10
11931,5
11932,8
11933,8
11934,8
11935,5
11936,2
11937,5
11938,8
11939,2
11940,2
11941,8
11942,3
11943,5
11944,5
11945,2
11946,2
11947,2
11948,5
11949,2
11950,2
11951,2
11952,8
11953,8
11954,2
11955,8
11956,2
11957,8
11958,5
11959,8
11960,8
11961,8
11962,2
11963,8
11964,2
11965,2
11966,8
11967,2
11968,8
11969,8
11970,8
11971,8
11972,1
11973,1
11974,5
11975,1
11976,0
11977,2
11978,9
11979,5
11980,1
11981,1
11982,0
11983,1
11984,0
11985,1
11986,0
11987,9
11988,1
11989,2
11990,0
11991,0
11992,2
11993,0
11994,0
11995,9
11996,1
11997,1
11998,5
11999,5
12000,1
12001,0
12002,1
12003,9
12004,1
12005,1
12006,1
12007,2
12008,1
12009,9
12010,1
12011,2
12012,8
12013,2
12014,5
12015,2
12016,2
12017,2
12018,8
12019,2
12020,8
12021,5
12022,2
12023,2
12024,2
12025,2
12026,8
12027,5
12028,8
12029,2
12030,2
12031,8
12032,2
12033,2
12034,2
12035,2
12036,2
12037,8
12038,8
12039,2
12040,1
12041,2
12042,2
12043,1
12044,8
12045,8
12046,8
12047,8
12048,2
12049,8
12050,2
12051,2
12052,2
12053,2
12054,8
12055,2
12056,2
12057,8
12058,2
12059,2
12060,8
12061,2
12062,8
12063,2
12064,2
12065,8
12066,8
12067,2
12068,8
12069,8
12070,5
12071,0
12072,8
12073,2
12074,5
12075,2
12076,10
12077,10
12078,3
12079,5
12080,5
12081,10
12082,1
12083,10
12084,10
12085,8
12086,8
12087,2
12088,10
12089,5
12090,10
12091,5
12092,2
12093,2
12094,5
12095,3
12096,10
12097,2
12098,5
12099,3
12100,10
12101,1
12102,2
12103,12
12104,10
12105,1
12106,4
12107,10
12108,10
12109,1
12110,10
12111,2
12112,11
12113,10
12114,5
12115,12
12116,10
12117,10
12118,2
12119,2
12120,2
12121,2
12122,2
12123,2
12124,2
12125,2
12126,2
12127,2
12128,2
12129,2
12130,2
12131,2
12132,2
12133,5
12134,2
12135,2
12136,2
12137,2
12138,2
12139,2
12140,2
12141,5
12142,5
12143,2
12144,2
12145,2
12146,2
12147,5
12148,5
12149,5
12150,2
12151,2
12152,2
12153,2
12154,2
12155,2
12156,2
12157,2
12158,2
12159,5
12160,5
12161,5
12162,5
12163,2
12164,2
12165,5
12166,2
12167,2
12168,2
12169,2
12170,2
12171,2
12172,2
12173,2
12174,2
12175,2
12176,2
12177,2
12178,2
12179,2
12180,2
12181,2
12182,2
12183,2
12184,2
12185,2
12186,2
12187,2
12188,2
12189,2
12190,2
12191,2
12192,2
12193,2
12194,2
12195,2
12196,2
12197,2
12198,2
12199,2
12200,2
12201,2
12202,2
12203,2
12204,2
12205,2
12206,2
12207,2
12208,2
12209,2
12210,2
12211,2
12212,2
12213,2
12214,2
12215,2
12216,2
12217,2
12218,2
12219,2
12220,2
12221,2
12222,2
12223,2
12224,2
12225,2
12226,2
12227,2
12228,2
12229,2
12230,2
12231,2
12232,2
12233,2
12234,2
12235,2
12236,2
12237,2
12238,2
12239,2
12240,2
12241,2
12242,2
12243,2
12244,2
12245,2
12246,2
12247,2
12248,2
12249,2
12250,2
12251,2
12252,2
12253,2
12254,2
12255,2
12256,2
12257,2
12258,2
12259,2
12260,2
12261,2
12262,2
12263,2
12264,2
12265,8
12266,8
12267,8
12268,8
12269,8
12270,8
12271,8
12272,8
12273,8
12274,8
12275,8
12276,8
12277,8
12278,8
12279,8
12280,8
12281,8
12282,8
12283,8
12284,8
12285,8
12286,8
12287,8
12288,8
12289,8
12290,8
12291,8
12292,8
12293,8
12294,8
12295,8
12296,8
12297,8
12298,8
12299,8
12300,8
12301,9
12302,1
12303,5
12304,2
12305,9
12306,8
12307,1
12308,8
12309,2
12310,7
12311,8
12312,2
12313,8
12314,8
12315,8
12316,2
12317,2
12318,2
12319,8
12320,2
12321,10
12322,10
12323,10
12324,4
12325,10
12326,10
12327,10
12328,10
12329,10
12330,12
12331,10
12332,10
12333,10
12334,2
12335,5
12336,5
12337,5
12338,5
12339,5
12340,5
12341,5
12342,5
12343,5
12344,5
12345,5
12346,2
12347,5
12348,5
12349,5
12350,5
12351,5
12352,5
12353,5
12354,5
12355,5
12356,5
12357,10
12358,13
12359,12
12360,2
12361,10
12362,12
12363,6
12364,6
12365,10
12366,13
12367,12
12368,2
12369,2
12370,6
12371,2
12372,13
12373,12
12374,10
12375,12
12376,12
12377,12
12378,12
12379,6
12380,8
12381,12
12382,12
12383,8
12384,12
12385,12
12386,12
12387,12
12388,6
12389,12
12390,12
12391,6
12392,2
12393,2
12394,2
12395,2
12396,2
12397,2
12398,2
12399,2
12400,2
12401,2
12402,2
12403,2
12404,2
12405,2
12406,2
12407,2
12408,2
12409,2
12410,2
12411,2
12412,2
12413,2
12414,2
12415,2
12416,2
12417,2
12418,2
12419,2
12420,2
12421,2
12422,2
12423,2
12424,5
12425,2
12426,2
12427,2
12428,2
12429,2
12430,2
12431,2
12432,2
12433,2
12434,2
12435,2
12436,2
12437,2
12438,5
12439,1
12440,1
12441,1
12442,1
12443,1
12444,13
12445,11
12446,11
12447,11
12448,11
12449,11
12450,11
12451,11
12452,11
12453,11
12454,11
12455,11
12456,11
12457,11
12458,11
12459,11
12460,13
12461,13
12462,13
12463,13
12464,13
12465,13
12466,12
12467,13
12468,1
12469,6
12470,1
12471,1
12472,1
12473,1
12474,1
12475,1
12476,1
12477,1
12478,1
12479,1
12480,1
12481,1
12482,1
12483,1
12484,1
12485,2
12486,2
12487,1
12488,1
12489,1
12490,1
12491,1
12492,1
12493,1
12494,5
12495,1
12496,1
12497,1
12498,1
12499,1
12500,1
12501,1
12502,1
12503,0
12504,5
12505,0
12506,8
12507,5
12508,3
12509,3
12510,3
12511,5
12512,2
12513,8
12514,13
12515,9
12516,9
12517,11
12518,13
12519,9
12520,9
12521,11
12522,6
12523,8
12524,10
12525,6
12526,5
12527,5
12528,5
12529,5
12530,5
12531,5
12532,5
12533,5
12534,5
12535,5
12536,5
12537,5
12538,5
12539,5
12540,5
12541,5
12542,5
12543,5
12544,5
12545,5
12546,5
12547,5
12548,5
12549,5
12550,5
12551,5
12552,5
12553,5
12554,5
12555,5
12556,5
12557,5
12558,5
12559,5
12560,5
12561,5
12562,5
12563,5
12564,5
12565,5
12566,5
12567,5
12568,5
12569,5
12570,5
12571,5
12572,5
12573,5
12574,5
12575,5
12576,5
12577,5
12578,5
12579,5
12580,5
12581,5
12582,9
12583,9
12584,9
12585,9
12586,9
12587,9
12588,9
12589,9
12590,9
12591,9
12592,9
12593,9
12594,9
12595,9
12596,9
12597,9
12598,9
12599,9
12600,9
12601,9
12602,9
12603,9
12604,9
12605,9
12606,9
12607,9
12608,9
12609,9
12610,9
12611,13
12612,10
12613,13
12614,10
12615,13
12616,13
12617,8
12618,8
12619,13
12620,13
12621,13
12622,2
12623,10
12624,10
12625,13
12626,8
12627,13
12628,10
12629,8
12630,13
12631,13
12632,10
12633,10
12634,13
12635,13
12636,10
12637,13
12638,2
12639,10
12640,13
12641,10
12642,10
12643,10
12644,13
12645,13
12646,8
12647,10
12648,10
12649,10
12650,10
12651,10
12652,10
12653,13
12654,13
12655,13
12656,13
12657,13
12658,2
12659,13
12660,13
12661,13
12662,10
12663,13
12664,13
12665,10
12666,10
12667,10
12668,13
12669,10
12670,13
12671,10
12672,10
12673,10
12674,10
12675,13
12676,10
12677,10
12678,13
12679,10
12680,13
12681,10
12682,10
12683,10
12684,13
12685,10
12686,10
12687,10
12688,10
12689,13
12690,13
12691,10
12692,13
12693,10
12694,13
12695,13
12696,10
12697,13
12698,10
12699,10
12700,13
12701,10
12702,10
12703,10
12704,10
12705,13
12706,13
12707,10
12708,10
12709,10
12710,13
12711,10
12712,13
12713,10
12714,10
12715,10
12716,13
12717,13
12718,2
12719,13
12720,13
12721,13
12722,13
12723,13
12724,10
12725,13
12726,10
12727,13
12728,13
12729,13
12730,10
12731,10
12732,13
12733,10
12734,13
12735,10
12736,10
12737,10
12738,13
12739,10
12740,13
12741,13
12742,10
12743,10
12744,10
12745,10
12746,10
12747,10
12748,13
12749,13
12750,13
12751,13
12752,13
12753,10
12754,13
12755,2
12756,10
12757,13
12758,13
12759,13
12760,10
12761,10
12762,10
12763,13
12764,12
12765,12
12766,2
12767,3
12768,2
12769,2
12770,12
12771,12
12772,12
12773,2
12774,0
12775,12
12776,5
12777,6
12778,2
12779,12
12780,12
12781,13
12782,13
12783,13
12784,13
12785,13
12786,13
12787,13
12788,13
12789,13
12790,13
12791,13
12792,13
12793,13
12794,2
12795,2
12796,5
12797,1
12798,2
12799,2
12800,8
12801,2
12802,8
12803,2
12804,8
12805,8
12806,8
12807,8
12808,2
12809,8
12810,5
12811,8
12812,8
12813,2
12814,12
12815,5
12816,5
12817,10
12818,10
12819,2
12820,2
12821,1
12822,3
12823,2
12824,10
12825,10
12826,2
12827,10
12828,3
12829,5
12830,10
12831,2
